epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,14.61,0.99656,3.28992,4.05105,1.44774,0.78568,0.90964,0.94424,0.68649,0.72604,0.85,0.85358,0.56978,1.52811,2.52107,1.05337,1.33525,0,0,0
